Kindred Transitional Care and Rehabilitation – Lawton,09/22/2015,08/31/2015,,,,,,,,,,,,,,,,,,,,
"Molina Healthcare of California, Inc.",09/18/2015,03/26/2015,,,,,,,,,,,,,,,,,,,,
"T-Bird Restaurant Group, Inc.",09/17/2015,8/6/2015,,,,,,,,,,,,,,,,,,,,
"James R. Glidewell, Dental Ceramics, Inc. and its subsidiaries",09/14/2015,02/28/2015,,,,,,,,,,,,,,,,,,,,
"YapStone, Inc.",9/11/2015,07/15/2014,,,,,,,,,,,,,,,,,,,,
Sutter Medical Foundation,9/11/2015,04/26/2013,,,,,,,,,,,,,,,,,,,,
"CVS Pharmacy, Inc.",9/11/2015,06/19/2014, 07/14/2015,,,,,,,,,,,,,,,,,,,
"The Lifetime Healthcare Companies, including its affiliates Excellus BlueCross BlueShield, Lifetime Health Medical Group, Lifetime Benefit Solutions, Lifetime Care, The MedAmerica Companies, and Univera Healthcare",9/9/2015,12/23/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",9/8/2015,12/30/2014,,,,,,,,,,,,,,,,,,,,
We End Violence LLC,9/4/2015,n/a,,,,,,,,,,,,,,,,,,,,
eMinor Incorporated d/b/a/ ReverbNation,9/2/2015,01/31/2014,,,,,,,,,,,,,,,,,,,,
University of California at Los Angeles,9/1/2015,7/3/2015,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",08/28/2015,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",08/26/2015,4/12/2014,,,,,,,,,,,,,,,,,,,,
"ROBERT SOPER, M.D.",08/26/2015,06/27/2015,,,,,,,,,,,,,,,,,,,,
"M&M Automotive Group, Inc.",08/21/2015,07/27/2015,,,,,,,,,,,,,,,,,,,,
Buyers Protection Group,08/20/2015,07/19/2015,,,,,,,,,,,,,,,,,,,,
Sterling M Enterprises (dba Lee's Deli),08/14/2015,11/3/2014,,,,,,,,,,,,,,,,,,,,
Internet Corporation for Assigned Names and Numbers - ICANN,8/12/2015,07/31/2015,,,,,,,,,,,,,,,,,,,,
Nationstar Mortgage LLC,8/12/2015,07/27/2015,,,,,,,,,,,,,,,,,,,,
SterlingBackcheck,8/7/2015,05/29/2015,,,,,,,,,,,,,,,,,,,,
WP Technology Inc. d/b/a Wattpad ,8/6/2015,05/29/2015,,,,,,,,,,,,,,,,,,,,
"Mama Mio US, Inc.",8/4/2015,04/28/2015,,,,,,,,,,,,,,,,,,,,
"orlantino dyoco, M.D.",8/3/2015,6/3/2015,,,,,,,,,,,,,,,,,,,,
North East Medical Services,07/31/2015,7/11/2015,,,,,,,,,,,,,,,,,,,,
Orange County Employees Association,07/31/2015,6/5/2015,,,,,,,,,,,,,,,,,,,,
East Bay Perinatal Medical Associates,07/29/2015,6/1/2015,,,,,,,,,,,,,,,,,,,,
Golden 1 Credit Union,07/27/2015,4/7/2015, 06/17/2015,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",07/27/2015,2/1/2015,,,,,,,,,,,,,,,,,,,,
"HSBC Bank USA, National Association",07/24/2015,06/19/2015,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",07/24/2015,01/20/2015,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",07/22/2015,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",07/21/2015,02/15/2011,,,,,,,,,,,,,,,,,,,,
"Atkinson, Andelson, Loya, Ruud & Romo",07/21/2015,04/23/2015,,,,,,,,,,,,,,,,,,,,
UCLA Health,07/17/2015,09/21/2014,,,,,,,,,,,,,,,,,,,,
"Insurance Services Office, Inc.",07/13/2015,n/a,,,,,,,,,,,,,,,,,,,,
California Department of Corrections and Rehabilitation,07/13/2015,n/a,,,,,,,,,,,,,,,,,,,,
"New Horizons Computer Learning Centers, Inc.",7/10/2015,4/4/2015,,,,,,,,,,,,,,,,,,,,
Mandarin Oriental,7/10/2015,06/18/2014,,,,,,,,,,,,,,,,,,,,
AeroGrow International,7/9/2015,05/13/2015, 06/10/2015,,,,,,,,,,,,,,,,,,,
Evans Hotels,7/8/2015,9/1/2014,,,,,,,,,,,,,,,,,,,,
"Automotive Recovery Services, Inc.",7/6/2015,1/12/2015,,,,,,,,,,,,,,,,,,,,
Bonita Unified School District,7/1/2015,6/2/2015,,,,,,,,,,,,,,,,,,,,
Discover Financial Services,06/26/2015,4/10/2014,,,,,,,,,,,,,,,,,,,,
"Medical Informatics Engineering and NoMoreClipboard, a wholly owned subsidiary of Medical Informatics Engineering",06/26/2015,5/7/2015,,,,,,,,,,,,,,,,,,,,
Bank of Manhattan—Mortgage Lending ,06/25/2015,6/12/2015,,,,,,,,,,,,,,,,,,,,
Summit Financial Group,06/22/2015,1/1/2015, 02/15/2015,,,,,,,,,,,,,,,,,,,
Trustmark Mutual Holding Company,06/22/2015,05/13/2015,,,,,,,,,,,,,,,,,,,,
"Dungarees, LLC",06/19/2015,03/26/2015, 06/05/2015,,,,,,,,,,,,,,,,,,,
Summers Estate Wines,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Spring Mountain Vineyard,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Silverado Vineyards,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Signorello Estate,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Round Pond Estates,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
"Montefiore Health System, The University Hospital for Albert Einstein College of Medicine",06/18/2015,1/1/2013,,,,,,,,,,,,,,,,,,,,
Rhys Vineyards,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Repris Vineyards,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Pride Mountain Vineyards,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Palmaz Vineyards,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Outpost Vineyards,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Martinelli Winery,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Larkmead Vineyards Vinter and Grower,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Jessup Cellars dba The Good Life Wine Collective,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Heitz Wine Cellars,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Gemstone Vineyards,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Flora Springs Winery & Vineyards,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Charles Krug Winery (C. Mondavi & Family),06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Corison Winery,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
Cain Vineyard and Winery,06/18/2015,n/a,,,,,,,,,,,,,,,,,,,,
University of California Irvine Medical Center,06/17/2015,06/22/2011, 03/06/2015,,,,,,,,,,,,,,,,,,,
Peter Michael Winery,6/12/2015,4/12/2015,,,,,,,,,,,,,,,,,,,,
San Luis Obispo County Community College District,6/12/2015,05/31/2015,,,,,,,,,,,,,,,,,,,,
"Rombauer Vineyards, Inc.",6/11/2015,n/a,,,,,,,,,,,,,,,,,,,,
Turley Wine Cellars,6/10/2015,4/1/2015, 04/30/2015,,,,,,,,,,,,,,,,,,,
"Clif Bar Family Winery & Farm, LLC",6/10/2015,4/1/2015,,,,,,,,,,,,,,,,,,,,
"ADP, LLC",6/8/2015,4/7/2015, 05/18/2015,,,,,,,,,,,,,,,,,,,
"California Physicians’ Service, d/b/a Blue Shield of California",6/5/2015,5/9/2015,,,,,,,,,,,,,,,,,,,,
"Gallant Risk & Insurance Services, Inc.",6/3/2015,4/4/2015,,,,,,,,,,,,,,,,,,,,
AeroGrow International,6/3/2015,10/15/2014, 04/27/2015,,,,,,,,,,,,,,,,,,,
The Wonderful Company LLC (formerly Roll Global LLC),6/1/2015,02/27/2015,,,,,,,,,,,,,,,,,,,,
"Green Tree Servicing, LLC",6/1/2015,09/17/2013,,,,,,,,,,,,,,,,,,,,
YP Holdings,6/1/2015,n/a,,,,,,,,,,,,,,,,,,,,
U.S. HealthWorks,05/29/2015,04/22/2015,,,,,,,,,,,,,,,,,,,,
Beacon Health System,05/29/2015,11/19/2013, 01/26/2015,,,,,,,,,,,,,,,,,,,
"Sally Beauty Holdings, Inc. ",05/28/2015,3/6/2015, 04/17/2015,,,,,,,,,,,,,,,,,,,
"Heartland Payroll Solutions, Inc.",05/28/2015,02/22/2015,,,,,,,,,,,,,,,,,,,,
Copart Inc.,05/27/2015,03/31/2015,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",05/27/2015,n/a,,,,,,,,,,,,,,,,,,,,
"Blue Spring Partners, LLC",05/21/2015,04/25/2015,,,,,,,,,,,,,,,,,,,,
CareFirst BlueCross Blueshield,05/20/2015,06/19/2014,,,,,,,,,,,,,,,,,,,,
"Sharon J. Jones, M.D.",05/19/2015,03/20/2015,,,,,,,,,,,,,,,,,,,,
"The Pennsylvania State University, College of Engineering",05/18/2015,9/4/2012, 07/25/2014,,,,,,,,,,,,,,,,,,,
Honig's Whistlestop Inc.,5/11/2015,3/8/2015, 04/10/2015,,,,,,,,,,,,,,,,,,,
Longwood Management Corporation,5/11/2015,2/11/2015,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",5/5/2015,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",5/1/2015,11/2/2014,,,,,,,,,,,,,,,,,,,,
Hard Rock Hotel & Casino,04/30/2015,9/3/2014, 04/02/2015,,,,,,,,,,,,,,,,,,,
"University of California, Berkeley",04/30/2015,12/21/2014, 02/19/2015,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",04/30/2015,12/1/2014,,,,,,,,,,,,,,,,,,,,
County of Los Angeles,04/29/2015,n/a,,,,,,,,,,,,,,,,,,,,
"Consolidated Tribal Health Project, Inc. ",04/28/2015,04/28/2015,,,,,,,,,,,,,,,,,,,,
"Compass Group USA, Inc.",04/27/2015,2/2/2015,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",04/27/2015,04/14/2014,,,,,,,,,,,,,,,,,,,,
"International Coffee & Tea, LLC",04/27/2015,01/27/2015,,,,,,,,,,,,,,,,,,,,
Stater Bros. Markets,04/24/2015,3/5/2015, 03/29/2015,,,,,,,,,,,,,,,,,,,
AT&T,04/23/2015,n/a,,,,,,,,,,,,,,,,,,,,
"Freedom Smokes, Inc.",04/22/2015,2/11/2015,,,,,,,,,,,,,,,,,,,,
Epic Foods dba Bistro Burger (Market Street),04/21/2015,1/4/2015,,,,,,,,,,,,,,,,,,,,
Abbott Laboratories,04/17/2015,12/1/2014,,,,,,,,,,,,,,,,,,,,
American Sleep Medicine,04/16/2015,n/a,,,,,,,,,,,,,,,,,,,,
"Homebridge, Inc.",04/13/2015,01/24/2015,,,,,,,,,,,,,,,,,,,,
Stanislaus Surgical Hospital,04/13/2015,4/5/2015,,,,,,,,,,,,,,,,,,,,
Kellogg & Andelson Global Management,4/10/2015,n/a,,,,,,,,,,,,,,,,,,,,
HSBC Finance Corporation on behalf of its subsidiaries,4/10/2015,n/a,,,,,,,,,,,,,,,,,,,,
"University of California, Riverside",4/10/2015,03/13/2015,,,,,,,,,,,,,,,,,,,,
Cement Masons Southern California Health and Welfare Trust Fund,4/8/2015,n/a,,,,,,,,,,,,,,,,,,,,
Intuit ,4/6/2015,2/1/2014, 02/27/2015,,,,,,,,,,,,,,,,,,,
Tulare County Health & Human Services Agency,4/6/2015,03/19/2015,,,,,,,,,,,,,,,,,,,,
"SRI, INC.",4/2/2015,12/1/2014, 03/13/2015,,,,,,,,,,,,,,,,,,,
Auburn University,4/2/2015,9/1/2014,,,,,,,,,,,,,,,,,,,,
California Department of Business Oversight,4/2/2015,1/5/2015,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",4/1/2015,n/a,,,,,,,,,,,,,,,,,,,,
Weyerhaeuser Company,03/31/2015,5/1/2014,,,,,,,,,,,,,,,,,,,,
"Nite Ize, Inc.",03/27/2015,3/3/2015,,,,,,,,,,,,,,,,,,,,
Advantage Consolidated LLC,03/23/2015,02/23/2015,,,,,,,,,,,,,,,,,,,,
OneStopParking,03/17/2015,8/1/2014, 12/31/2014,,,,,,,,,,,,,,,,,,,
"SVC-West, LLC",03/17/2015,1/6/2015,,,,,,,,,,,,,,,,,,,,
"Premera Blue Cross, including Academe, Inc. (formerly known as LifeWise Health Plan of Arizona, Inc.), Connexion Insurance Solutions, Inc., Life Wise Health Plan of Washington, Life Wise Health Plan of Oregon, Inc., LifeWise Assurance Company, Vivacity",03/17/2015,n/a,,,,,,,,,,,,,,,,,,,,
Apple America Group LLC ,03/16/2015,3/3/2015,,,,,,,,,,,,,,,,,,,,
"Mark Riley, Inc., abd E. K. and Company",03/16/2015,01/19/2015,,,,,,,,,,,,,,,,,,,,
Providence Saint Joseph Medical Center,3/11/2015,11/1/2014,,,,,,,,,,,,,,,,,,,,
The Painted Turtle,3/11/2015,n/a,,,,,,,,,,,,,,,,,,,,
"Bistro Burger, Inc.",3/9/2015,10/2/2014, 12/04/2014,,,,,,,,,,,,,,,,,,,
Valley Community Healthcare,3/9/2015,02/24/2015,,,,,,,,,,,,,,,,,,,,
"Ziprick & Cramer, LLP",3/2/2015,01/25/2015,,,,,,,,,,,,,,,,,,,,
Perspectives,3/2/2015,9/8/2014,,,,,,,,,,,,,,,,,,,,
"Toys ""R"" Us-Delaware, Inc.",02/27/2015,01/28/2015, 01/29/2015, 01/30/2015,,,,,,,,,,,,,,,,,,
Piedmont Advantage Credit Union,02/27/2015,01/31/2015,,,,,,,,,,,,,,,,,,,,
"Uber Technologies, Inc.",02/27/2015,05/13/2014,,,,,,,,,,,,,,,,,,,,
Bulk Reef Supply,02/27/2015,07/30/2014,,,,,,,,,,,,,,,,,,,,
"CP Franchising, LLC",02/25/2015,01/30/2015,,,,,,,,,,,,,,,,,,,,
"Lime Crime, Inc.",02/24/2015,10/4/2014,,,,,,,,,,,,,,,,,,,,
"American Apparel, Inc",02/20/2015,12/10/2014,,,,,,,,,,,,,,,,,,,,
Cathrine Steinborn DDS,02/20/2015,1/5/2015,,,,,,,,,,,,,,,,,,,,
Big Fish Games,02/13/2015,n/a,,,,,,,,,,,,,,,,,,,,
Liberty Tax Service,02/13/2015,2/1/2015,,,,,,,,,,,,,,,,,,,,
"Anthem, Inc.",02/13/2015,n/a,,,,,,,,,,,,,,,,,,,,
"Packers Sanitation Services, Inc. Ltd.",2/10/2015,2/5/2015,,,,,,,,,,,,,,,,,,,,
Kings County Office of Education,2/9/2015,n/a,,,,,,,,,,,,,,,,,,,,
"Phoenix House Foundation, Inc. and its affiliates ",2/5/2015,12/19/2014,,,,,,,,,,,,,,,,,,,,
"CICS Employment Services, Inc.",01/30/2015,n/a,,,,,,,,,,,,,,,,,,,,
Riverside County Regional Medical Center (RCRMC),01/29/2015,11/26/2014,,,,,,,,,,,,,,,,,,,,
California Pacific Medical Center ,01/23/2015,10/15/2013, 10/15/2014,,,,,,,,,,,,,,,,,,,
Barbecue Renew Inc.,01/16/2015,01/19/2014, 04/01/2014, 07/05/2014,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",01/15/2015,n/a,,,,,,,,,,,,,,,,,,,,
OppenheimerFunds,01/15/2015,04/24/2014,,,,,,,,,,,,,,,,,,,,
"American Airlines, Inc.",01/15/2015,12/30/2014,,,,,,,,,,,,,,,,,,,,
"Piech Sales Company, LLC dba ValuePetSupplies.com",01/14/2015,11/25/2014, 12/29/2014,,,,,,,,,,,,,,,,,,,
Park 'N Fly,01/13/2015,n/a,,,,,,,,,,,,,,,,,,,,
"Law Offices of David A. Krausz, P.C.",1/12/2015,1/5/2015,,,,,,,,,,,,,,,,,,,,
Inland Empire Health Plan (IEHP),1/9/2015,10/28/2014,,,,,,,,,,,,,,,,,,,,
United Airlines,1/6/2015,n/a,,,,,,,,,,,,,,,,,,,,
"Fast Forward Academy, LLC",1/2/2015,n/a,,,,,,,,,,,,,,,,,,,,
La Jolla Group,12/31/2014,11/30/2014, 12/03/2014,,,,,,,,,,,,,,,,,,,
"Physicians Skin and Weight Centers, Inc.",12/26/2014,11/4/2014,,,,,,,,,,,,,,,,,,,,
"Empi, Inc./DJO, LLC",12/26/2014,11/7/2014,,,,,,,,,,,,,,,,,,,,
Lokai Holdings LLC,12/24/2014,06/27/2014,,,,,,,,,,,,,,,,,,,,
"Corday Productions, Inc.",12/24/2014,n/a,,,,,,,,,,,,,,,,,,,,
Public Architecture,12/23/2014,n/a,,,,,,,,,,,,,,,,,,,,
"Rob Kirby, CPA",12/23/2014,12/19/2014,,,,,,,,,,,,,,,,,,,,
DutchWear,12/23/2014,11/7/2014,,,,,,,,,,,,,,,,,,,,
Nvidia Corporation,12/22/2014,10/8/2014,,,,,,,,,,,,,,,,,,,,
Quest Diagnostics,12/19/2014,11/17/2014,,,,,,,,,,,,,,,,,,,,
Mercy Medical Center Redding Oncology Clinic ,12/19/2014,6/1/2014,,,,,,,,,,,,,,,,,,,,
"Staples, Inc.",12/19/2014,8/10/2014,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",12/19/2014,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",12/19/2014,7/11/2011,,,,,,,,,,,,,,,,,,,,
"IDParts, LLC",12/19/2014,n/a,,,,,,,,,,,,,,,,,,,,
Harmonic Inc.,12/18/2014,10/17/2014,,,,,,,,,,,,,,,,,,,,
Point Loma Nazarene University,12/15/2014,10/7/2014, 10/20/2014,,,,,,,,,,,,,,,,,,,
"University of California, Berkeley",12/12/2014,09/16/2014,,,,,,,,,,,,,,,,,,,,
"Acosta, Inc. and its subsidiaries, including Mosaic Sales Solutions US Operating Co. LLC ",12/12/2014,11/10/2014,,,,,,,,,,,,,,,,,,,,
ABM Parking Services,12/12/2014,09/29/2014, 11/18/2014,,,,,,,,,,,,,,,,,,,
"Sony Pictures Entertainment Inc. (""SPE)",12/11/2014,11/24/2014,,,,,,,,,,,,,,,,,,,,
EMCOR Services Mesa Energy Systems,12/11/2014,11/25/2014, 11/24/2014,,,,,,,,,,,,,,,,,,,
"bebe stores, inc.",12/5/2014,11/8/2014,,,,,,,,,,,,,,,,,,,,
"American Residuals and Talen, Inc. (""ART"")",12/1/2014,10/18/2014,,,,,,,,,,,,,,,,,,,,
"Shutterfly, Inc.",11/26/2014,n/a,,,,,,,,,,,,,,,,,,,,
"Godiva Chocolatier, Inc.",11/25/2014,10/16/2014,,,,,,,,,,,,,,,,,,,,
State Compensation Insurance Fund,11/25/2014,n/a,,,,,,,,,,,,,,,,,,,,
REEVE-WOODS EYE CENTER,11/14/2014,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",11/7/2014,n/a,,,,,,,,,,,,,,,,,,,,
Palm Springs Federal Credit Union,11/3/2014,10/20/2014,,,,,,,,,,,,,,,,,,,,
"US Investigations Services, LLC",10/29/2014,n/a,,,,,,,,,,,,,,,,,,,,
East West Bank-CA Impacted Customers-Kmart Data Breach,10/27/2014,9/1/2014, 10/09/2014,,,,,,,,,,,,,,,,,,,
"Fidelity National Financial, Inc.",10/24/2014,04/14/2014, 04/16/2014,,,,,,,,,,,,,,,,,,,
"American Soccer Company, Inc.",10/23/2014,9/4/2014,,,,,,,,,,,,,,,,,,,,
"Reeves International, Inc.",10/23/2014,03/31/2013,,,,,,,,,,,,,,,,,,,,
"Sourcebooks, Inc.",10/17/2014,04/16/2014,,,,,,,,,,,,,,,,,,,,
"Cyberswim, Inc. ",10/14/2014,5/12/2014,,,,,,,,,,,,,,,,,,,,
University of California Davis Medical Center,10/13/2014,09/25/2014,,,,,,,,,,,,,,,,,,,,
SAUSALITO YACHT CLUB,10/10/2014,09/30/2014,,,,,,,,,,,,,,,,,,,,
"International Dairy Queen, Inc. (“IDQ”) on behalf of 9 Dairy Queen franchise locations in California listed in the attached addendum. ",10/9/2014,n/a,,,,,,,,,,,,,,,,,,,,
"Evolution Nature Corp. d/b/a The Evolution Store (Evolution"")",10/9/2014,n/a,,,,,,,,,,,,,,,,,,,,
"Touchstone Medical Imaging, LLC",10/3/2014,5/9/2014,,,,,,,,,,,,,,,,,,,,
East West Bank,10/2/2014,06/22/2014, 09/17/2014,,,,,,,,,,,,,,,,,,,
Community Technology Alliance,10/2/2014,07/28/2014,,,,,,,,,,,,,,,,,,,,
East West Bank,10/2/2014,4/11/2014, 09/07/2014,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",10/1/2014,06/13/2013,,,,,,,,,,,,,,,,,,,,
"Flinn Scientific, Inc.",10/1/2014,5/2/2014, 09/08/2014,,,,,,,,,,,,,,,,,,,
Albertson's LLC,09/29/2014,n/a,,,,,,,,,,,,,,,,,,,,
Bay Area Bioscience Association,09/26/2014,n/a,,,,,,,,,,,,,,,,,,,,
"Pacific Biosciences of California, Inc.",09/25/2014,09/16/2014,,,,,,,,,,,,,,,,,,,,
Jimmy John's Franchises LLC,09/24/2014,06/16/2014,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",09/24/2014,n/a,,,,,,,,,,,,,,,,,,,,
Viator,09/22/2014,n/a,,,,,,,,,,,,,,,,,,,,
Tim McCoy & Associates (DBA NEAT Management Group),09/15/2014,08/27/2014,,,,,,,,,,,,,,,,,,,,
"County of Napa, Health and Human Services Agency, Comprehensive Services for Older Adults",9/12/2014,08/27/2014,,,,,,,,,,,,,,,,,,,,
Cedars-Sinai Health System,9/10/2014,06/23/2014,,,,,,,,,,,,,,,,,,,,
"The Home Depot, Inc.",9/9/2014,n/a,,,,,,,,,,,,,,,,,,,,
Yandy.com,9/8/2014,05/28/2014, 07/20/2014, 08/13/2014, 08/18/2014,,,,,,,,,,,,,,,,,
"California State University, East Bay",9/5/2014,08/23/2013,,,,,,,,,,,,,,,,,,,,
J.P. Morgan Corporate Challenge,9/5/2014,n/a,,,,,,,,,,,,,,,,,,,,
"Goodwill Industries of Sacramento Valley and Northern Nevada, Inc.",9/2/2014,n/a,,,,,,,,,,,,,,,,,,,,
AltaMed Health Services Corporation,08/29/2014,n/a,,,,,,,,,,,,,,,,,,,,
Bartell Hotels,08/29/2014,02/16/2014, 05/13/2014,,,,,,,,,,,,,,,,,,,
Department of Social Services,08/29/2014,07/16/2014,,,,,,,,,,,,,,,,,,,,
ClamCase LLC,08/28/2014,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",08/27/2014,n/a,,,,,,,,,,,,,,,,,,,,
Imhoff and Associates,08/26/2014,06/27/2014,,,,,,,,,,,,,,,,,,,,
Geekface LLC,08/26/2014,8/5/2014,,,,,,,,,,,,,,,,,,,,
Cedars-Sinai Health System,08/22/2014,06/23/2014,,,,,,,,,,,,,,,,,,,,
"Ascensus, Inc",08/21/2014,07/29/2014,,,,,,,,,,,,,,,,,,,,
Community Health Systems Professional Services Corporation,08/20/2014,4/10/2014, 06/24/2014,,,,,,,,,,,,,,,,,,,
"The UPS Store, Inc. on behalf of 51 franchised center locations",08/20/2014,01/20/2014,,,,,,,,,,,,,,,,,,,,
"MEETME, INC.",08/18/2014,8/5/2014,,,,,,,,,,,,,,,,,,,,
Albertson's LLC,08/18/2014,06/22/2014, 07/17/2014,,,,,,,,,,,,,,,,,,,
"Freedom Management Group, LLC dba The Natural",8/12/2014,04/22/2014,,,,,,,,,,,,,,,,,,,,
San Mateo Medical Center,8/7/2014,12/5/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",8/7/2014,03/13/2011,,,,,,,,,,,,,,,,,,,,
Anderson & Murison,8/7/2014,6/1/2014, 07/18/2014,,,,,,,,,,,,,,,,,,,
University of California Santa Barbara,8/7/2014,11/1/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",8/6/2014,7/6/2013,,,,,,,,,,,,,,,,,,,,
"Vibram USA, Inc. ",8/5/2014,6/6/2014, 07/07/2014,,,,,,,,,,,,,,,,,,,
P.F. Chang's China Bistro,8/4/2014,10/19/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",8/4/2014,n/a,,,,,,,,,,,,,,,,,,,,
"Test Effects, LLC",8/4/2014,12/24/2013, 01/19/2014,,,,,,,,,,,,,,,,,,,
Recreational Equipment Inc.,07/31/2014,7/4/2014,,,,,,,,,,,,,,,,,,,,
Mount Olympus Mortgage Company,07/30/2014,04/28/2014,,,,,,,,,,,,,,,,,,,,
"Lasko Group, Inc.",07/30/2014,12/27/2011, 07/02/2014,,,,,,,,,,,,,,,,,,,
Northern Trust,07/29/2014,05/17/2014,,,,,,,,,,,,,,,,,,,,
Backcountry Gear,07/28/2014,04/27/2014,,,,,,,,,,,,,,,,,,,,
"Managed Med, A Psychological Corporation",07/25/2014,3/1/2013,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",07/25/2014,n/a,,,,,,,,,,,,,,,,,,,,
"American Express Travel Related Services Company, Inc and /or its Affiliates (“AXP”)",07/17/2014,n/a,,,,,,,,,,,,,,,,,,,,
Bay Area Pain Medical Associates,07/16/2014,05/19/2014,,,,,,,,,,,,,,,,,,,,
Bank of the West,07/16/2014,n/a,,,,,,,,,,,,,,,,,,,,
City of Encinitas 7 San Dieguito Water District,07/15/2014,05/13/2014, 07/03/2014,,,,,,,,,,,,,,,,,,,
Atlantic Automotive Corporation d/b/a MileOne,07/15/2014,3/5/2014,,,,,,,,,,,,,,,,,,,,
Department of Managed Health Care,7/11/2014,05/16/2014,,,,,,,,,,,,,,,,,,,,
AECOM Technology Corporation,7/8/2014,n/a,,,,,,,,,,,,,,,,,,,,
Heartland Automotive Services Inc.,7/8/2014,06/24/2014,,,,,,,,,,,,,,,,,,,,
Blue Shield of California,7/3/2014,02/28/2013, 03/31/2013, 04/30/2013,,,,,,,,,,,,,,,,,,
"Watermark Retirement Communities, Inc.",7/3/2014,06/13/2014,,,,,,,,,,,,,,,,,,,,
Black Mountain Software,7/3/2014,05/30/2014, 06/02/2014, 06/05/2014, 06/07/2014, 06/08/2014, 06/09/2014, 06/13/2014, 05/30/2014, 06/11/2014, 06/10/2014,,,,,,,,,,,
Benjamin F. Edwards & Co.,06/27/2014,05/24/2014,,,,,,,,,,,,,,,,,,,,
Record Assist LLC,06/26/2014,05/28/2014,,,,,,,,,,,,,,,,,,,,
"Sterne, Agee & Leach, Inc.",06/26/2014,05/29/2014,,,,,,,,,,,,,,,,,,,,
Butler University,06/26/2014,11/1/2013, 05/28/2014,,,,,,,,,,,,,,,,,,,
Riverside County Regional Medical Center,06/24/2014,06/17/2014,,,,,,,,,,,,,,,,,,,,
Rady Children's Hospital-San Diego,06/20/2014,6/6/2014, 11/30/2009, 11/30/2010, 11/30/2011,,,,,,,,,,,,,,,,,
